task,k,log,eval_seed,value
next_5_activities,2,bpi13_incidents,2,0.5369889736175537
next_5_activities,2,helpdesk,0,0.7187922596931458
next_5_activities,2,helpdesk,1,0.7160883545875549
next_5_activities,2,helpdesk,2,0.7390716671943665
next_5_activities,2,mimic_transfer,0,0.5618541240692139
next_5_activities,2,mimic_transfer,1,0.5625922679901123
next_5_activities,2,mimic_transfer,2,0.5614112615585327
next_5_activities,3,BPI17,0,0.6877585649490356
next_5_activities,3,BPI17,1,0.6867300868034363
next_5_activities,3,BPI17,2,0.6871583461761475
next_5_activities,3,BPI20ID,0,0.6125759482383728
next_5_activities,3,BPI20ID,1,0.6087173819541931
next_5_activities,3,BPI20ID,2,0.6134095788002014
next_5_activities,3,bpi13_incidents,0,0.5403909087181091
next_5_activities,3,bpi13_incidents,1,0.535662829875946
next_5_activities,3,bpi13_incidents,2,0.5339906811714172
next_5_activities,3,helpdesk,0,0.7151870131492615
next_5_activities,3,helpdesk,1,0.7142857313156128
next_5_activities,3,helpdesk,2,0.7598016858100891
next_5_activities,3,mimic_transfer,0,0.5679066777229309
next_5_activities,3,mimic_transfer,1,0.5667257308959961
next_5_activities,3,mimic_transfer,2,0.5679066777229309
next_5_activities,4,BPI17,0,0.673649251461029
next_5_activities,4,BPI17,1,0.6732410192489624
next_5_activities,4,BPI17,2,0.6741247773170471
next_5_activities,4,BPI20ID,0,0.5770870447158813
next_5_activities,4,BPI20ID,1,0.569894015789032
next_5_activities,4,BPI20ID,2,0.5751578211784363
next_5_activities,4,bpi13_incidents,0,0.5313382744789124
next_5_activities,4,bpi13_incidents,1,0.5338753461837769
next_5_activities,4,bpi13_incidents,2,0.5312229990959167
next_5_activities,4,helpdesk,0,0.7264533638954163
next_5_activities,4,helpdesk,1,0.7129337787628174
next_5_activities,4,helpdesk,2,0.7917981147766113
next_5_activities,4,mimic_transfer,0,0.5720401406288147
next_5_activities,4,mimic_transfer,1,0.5724830031394958
next_5_activities,4,mimic_transfer,2,0.5707115530967712
next_5_activities,5,BPI17,0,0.6744714379310608
next_5_activities,5,BPI17,1,0.6745631098747253
next_5_activities,5,BPI17,2,0.673480212688446
next_5_activities,5,BPI20ID,0,0.5538883209228516
next_5_activities,5,BPI20ID,1,0.5516493916511536
next_5_activities,5,BPI20ID,2,0.5395260453224182
next_5_activities,5,bpi13_incidents,0,0.537507951259613
next_5_activities,5,bpi13_incidents,1,0.5363547205924988
next_5_activities,5,bpi13_incidents,2,0.5326644778251648
next_5_activities,5,helpdesk,0,0.7273546457290649
next_5_activities,5,helpdesk,1,0.7354664206504822
next_5_activities,5,helpdesk,2,0.7782785296440125
next_5_activities,5,mimic_transfer,0,0.5702686905860901
next_5_activities,5,mimic_transfer,1,0.5692353248596191
next_5_activities,5,mimic_transfer,2,0.5702686905860901
next_5_activities,6,BPI17,0,0.6699435710906982
next_5_activities,6,BPI17,1,0.668475329875946
next_5_activities,6,BPI17,2,0.6693304777145386
next_5_activities,6,BPI20ID,0,0.5416696667671204
next_5_activities,6,BPI20ID,1,0.5464332699775696
next_5_activities,6,BPI20ID,2,0.5447421669960022
next_5_activities,6,bpi13_incidents,0,0.538372814655304
next_5_activities,6,bpi13_incidents,1,0.5391800999641418
next_5_activities,6,bpi13_incidents,2,0.5398719906806946
next_5_activities,6,helpdesk,0,0.7809824347496033
next_5_activities,6,helpdesk,1,0.7679134607315063
next_5_activities,6,helpdesk,2,0.8161333799362183
next_5_activities,6,mimic_transfer,0,0.5527015328407288
next_5_activities,6,mimic_transfer,1,0.5562444925308228
next_5_activities,6,mimic_transfer,2,0.5562444925308228
next_5_activities,7,BPI17,0,0.6728127002716064
next_5_activities,7,BPI17,1,0.6730533242225647
next_5_activities,7,BPI17,2,0.6726966500282288
next_5_activities,7,BPI20ID,0,0.5898059010505676
next_5_activities,7,BPI20ID,1,0.5923782587051392
next_5_activities,7,BPI20ID,2,0.5899726152420044
next_5_activities,7,bpi13_incidents,0,0.5353168249130249
next_5_activities,7,bpi13_incidents,1,0.5333563685417175
next_5_activities,7,bpi13_incidents,2,0.5331833958625793
next_5_activities,7,helpdesk,0,0.7363677620887756
next_5_activities,7,helpdesk,1,0.7278053164482117
next_5_activities,7,helpdesk,2,0.797205924987793
next_5_activities,7,mimic_transfer,0,0.5615589022636414
next_5_activities,7,mimic_transfer,1,0.5649542212486267
next_5_activities,7,mimic_transfer,2,0.5658400058746338
next_5_activities,8,BPI17,0,0.6676244735717773
next_5_activities,8,BPI17,1,0.6681559085845947
next_5_activities,8,BPI17,2,0.6677906513214111
next_5_activities,8,BPI20ID,0,0.6204596757888794
next_5_activities,8,BPI20ID,1,0.6186495423316956
next_5_activities,8,BPI20ID,2,0.6199356913566589
next_5_activities,8,bpi13_incidents,0,0.5289742350578308
next_5_activities,8,bpi13_incidents,1,0.5332410931587219
next_5_activities,8,bpi13_incidents,2,0.5312229990959167
next_5_activities,8,helpdesk,0,0.7548445463180542
next_5_activities,8,helpdesk,1,0.7823343873023987
next_5_activities,8,helpdesk,2,0.7665615081787109
next_5_activities,8,mimic_transfer,0,0.5696781873703003
next_5_activities,8,mimic_transfer,1,0.570416271686554
next_5_activities,8,mimic_transfer,2,0.5702686905860901
next_5_activities,9,BPI17,0,0.6604766845703125
next_5_activities,9,BPI17,1,0.6601329445838928
next_5_activities,9,BPI17,2,0.6600469946861267
next_5_activities,9,BPI20ID,0,0.6272716522216797
next_5_activities,9,BPI20ID,1,0.6282719969749451
next_5_activities,9,BPI20ID,2,0.6276527047157288
next_5_activities,9,bpi13_incidents,0,0.530358076095581
next_5_activities,9,bpi13_incidents,1,0.529147207736969
next_5_activities,9,bpi13_incidents,2,0.53076171875
next_5_activities,9,helpdesk,0,0.7534925937652588
next_5_activities,9,helpdesk,1,0.7634069323539734
next_5_activities,9,helpdesk,2,0.7534925937652588
next_5_activities,9,mimic_transfer,0,0.5701210498809814
next_5_activities,9,mimic_transfer,1,0.5676114559173584
next_5_activities,9,mimic_transfer,2,0.5701210498809814
next_5_activities,10,BPI17,0,0.6607345342636108
next_5_activities,10,BPI17,1,0.6611557006835938
next_5_activities,10,BPI17,2,0.6599639058113098
next_5_activities,10,BPI20ID,0,0.5891151428222656
next_5_activities,10,BPI20ID,1,0.5922353267669678
next_5_activities,10,BPI20ID,2,0.5889008045196533
next_5_activities,10,bpi13_incidents,0,0.5420054197311401
next_5_activities,10,bpi13_incidents,1,0.536527693271637
next_5_activities,10,bpi13_incidents,2,0.532606840133667
next_5_activities,10,helpdesk,0,0.7395222783088684
next_5_activities,10,helpdesk,1,0.7692654132843018
next_5_activities,10,helpdesk,2,0.8066696524620056
next_5_activities,10,mimic_transfer,0,0.5671685934066772
next_5_activities,10,mimic_transfer,1,0.5702686905860901
next_5_activities,10,mimic_transfer,2,0.5684971809387207
next_5_activities,11,BPI17,0,0.6706740856170654
next_5_activities,11,BPI17,1,0.6704750061035156
next_5_activities,11,BPI17,2,0.6706956028938293
next_5_activities,11,BPI20ID,0,0.6197927594184875
next_5_activities,11,BPI20ID,1,0.6183160543441772
next_5_activities,11,BPI20ID,2,0.6214600205421448
next_5_activities,11,bpi13_incidents,0,0.5320302248001099
next_5_activities,11,bpi13_incidents,1,0.5320878624916077
next_5_activities,11,bpi13_incidents,2,0.5276480317115784
next_5_activities,11,helpdesk,0,0.7760252356529236
next_5_activities,11,helpdesk,1,0.7485353946685791
next_5_activities,11,helpdesk,2,0.8026137948036194
next_5_activities,11,mimic_transfer,0,0.5690876841545105
next_5_activities,11,mimic_transfer,1,0.5679066777229309
next_5_activities,11,mimic_transfer,2,0.5689400434494019
next_5_activities,12,BPI17,0,0.6796897649765015
next_5_activities,12,BPI17,1,0.679374635219574
next_5_activities,12,BPI17,2,0.6792600154876709
next_5_activities,12,BPI20ID,0,0.6159342527389526
next_5_activities,12,BPI20ID,1,0.6173633337020874
next_5_activities,12,BPI20ID,2,0.6196498870849609
next_5_activities,12,bpi13_incidents,0,0.5399296283721924
next_5_activities,12,bpi13_incidents,1,0.5396990180015564
next_5_activities,12,bpi13_incidents,2,0.5329527854919434
next_5_activities,12,helpdesk,0,0.7913474440574646
next_5_activities,12,helpdesk,1,0.7634069323539734
next_5_activities,12,helpdesk,2,0.7886435389518738
next_5_activities,12,mimic_transfer,0,0.5708591938018799
next_5_activities,12,mimic_transfer,1,0.5717449188232422
next_5_activities,12,mimic_transfer,2,0.5707115530967712
next_5_activities,13,BPI17,0,0.664093554019928
next_5_activities,13,BPI17,1,0.6652222871780396
next_5_activities,13,BPI17,2,0.6646479368209839
next_5_activities,13,BPI20ID,0,0.6173157095909119
next_5_activities,13,BPI20ID,1,0.6177206039428711
next_5_activities,13,BPI20ID,2,0.6172680854797363
next_5_activities,13,bpi13_incidents,0,0.5356051325798035
next_5_activities,13,bpi13_incidents,1,0.5299544334411621
next_5_activities,13,bpi13_incidents,2,0.5346249341964722
next_5_activities,13,helpdesk,0,0.7327625155448914
next_5_activities,13,helpdesk,1,0.7656602263450623
next_5_activities,13,helpdesk,2,0.812077522277832
next_5_activities,13,mimic_transfer,0,0.5721877813339233
next_5_activities,13,mimic_transfer,1,0.5702686905860901
next_5_activities,13,mimic_transfer,2,0.5711544156074524
next_5_activities,14,BPI17,0,0.6697745323181152
next_5_activities,14,BPI17,1,0.6689022183418274
next_5_activities,14,BPI17,2,0.6688234210014343
next_5_activities,14,BPI20ID,0,0.5883291363716125
next_5_activities,14,BPI20ID,1,0.5835655331611633
next_5_activities,14,BPI20ID,2,0.5875193476676941
next_5_activities,14,bpi13_incidents,0,0.5249379873275757
next_5_activities,14,bpi13_incidents,1,0.5251686573028564
next_5_activities,14,bpi13_incidents,2,0.5259182453155518
next_5_activities,14,helpdesk,0,0.7863902449607849
next_5_activities,14,helpdesk,1,0.731410562992096
next_5_activities,14,helpdesk,2,0.7683641314506531
next_5_activities,14,mimic_transfer,0,0.5766164660453796
next_5_activities,14,mimic_transfer,1,0.5791260600090027
next_5_activities,14,mimic_transfer,2,0.5777974724769592
next_5_activities,15,BPI17,0,0.6588007807731628
next_5_activities,15,BPI17,1,0.6583839654922485
next_5_activities,15,BPI17,2,0.6590872406959534
next_5_activities,15,BPI20ID,0,0.6122186779975891
next_5_activities,15,BPI20ID,1,0.6087412238121033
next_5_activities,15,BPI20ID,2,0.6084554195404053
next_5_activities,15,bpi13_incidents,0,0.5396990180015564
next_5_activities,15,bpi13_incidents,1,0.5481173992156982
next_5_activities,15,bpi13_incidents,2,0.5434468984603882
next_5_activities,15,helpdesk,0,0.7638576030731201
next_5_activities,15,helpdesk,1,0.7327625155448914
next_5_activities,15,helpdesk,2,0.7354664206504822
next_5_activities,15,mimic_transfer,0,0.574845016002655
next_5_activities,15,mimic_transfer,1,0.573959231376648
next_5_activities,15,mimic_transfer,2,0.571302056312561
next_time,0,BPI17,0,0.5916553735733032
next_time,0,BPI17,1,0.6119697093963623
next_time,0,BPI17,2,0.5997795462608337
next_time,0,BPI20ID,0,4.421010971069336
next_time,0,BPI20ID,1,3.9049696922302246
next_time,0,BPI20ID,2,3.8722646236419678
next_time,0,bpi13_incidents,0,0.8803051114082336
next_time,0,bpi13_incidents,1,0.8808899521827698
next_time,0,bpi13_incidents,2,0.8811259269714355
next_time,0,helpdesk,0,3.546661138534546
next_time,0,helpdesk,1,3.4843811988830566
next_time,0,helpdesk,2,3.4608571529388428
next_time,0,mimic_transfer,0,1.1561421155929565
next_time,0,mimic_transfer,1,1.15528404712677
next_time,0,mimic_transfer,2,1.161989688873291
next_time,1,BPI17,0,0.586130678653717
next_time,1,BPI17,1,0.5840450525283813
next_time,1,BPI17,2,0.5877792239189148
next_time,1,BPI20ID,0,3.8938541412353516
next_time,1,BPI20ID,1,3.863374948501587
next_time,1,BPI20ID,2,3.776289701461792
next_time,1,bpi13_incidents,0,0.6533926725387573
next_time,1,bpi13_incidents,1,0.6440190076828003
next_time,1,bpi13_incidents,2,0.6498352885246277
next_time,1,helpdesk,0,3.4972281455993652
next_time,1,helpdesk,1,3.5282418727874756
next_time,1,helpdesk,2,3.5155835151672363
next_time,1,mimic_transfer,0,1.0820976495742798
next_time,1,mimic_transfer,1,1.0690107345581055
next_time,1,mimic_transfer,2,1.0609586238861084
next_time,2,BPI17,0,0.6181069016456604
next_time,2,BPI17,1,0.5718821883201599
next_time,2,BPI17,2,0.5812807083129883
next_time,2,BPI20ID,0,3.8110055923461914
next_time,2,BPI20ID,1,3.901111364364624
next_time,2,BPI20ID,2,4.039696216583252
next_time,2,bpi13_incidents,0,0.6703262329101562
next_time,2,bpi13_incidents,1,0.6677902340888977
next_time,2,bpi13_incidents,2,0.6523337960243225
next_time,2,helpdesk,0,3.5132570266723633
next_time,2,helpdesk,1,3.5183377265930176
next_time,2,helpdesk,2,3.483184814453125
next_time,2,mimic_transfer,0,1.0782053470611572
next_time,2,mimic_transfer,1,1.1152896881103516
next_time,2,mimic_transfer,2,1.0928936004638672
next_time,3,BPI17,0,0.5859913229942322
next_time,3,BPI17,1,0.5868096947669983
next_time,3,BPI17,2,0.5837874412536621
next_time,3,BPI20ID,0,3.6988589763641357
next_time,3,BPI20ID,1,3.851947069168091
next_time,3,BPI20ID,2,3.8224904537200928
next_time,3,bpi13_incidents,0,0.6375672817230225
next_time,3,bpi13_incidents,1,0.6392887830734253
next_time,3,bpi13_incidents,2,0.6617525815963745
next_time,3,helpdesk,0,3.5526411533355713
next_time,3,helpdesk,1,3.514040231704712
next_time,3,helpdesk,2,3.5070505142211914
next_time,3,mimic_transfer,0,1.0694957971572876
next_time,3,mimic_transfer,1,1.068225622177124
next_time,3,mimic_transfer,2,1.0780757665634155
next_time,4,BPI17,0,0.5935356616973877
next_time,4,BPI17,1,0.5981957316398621
next_time,4,BPI17,2,0.5914169549942017
next_time,4,BPI20ID,0,4.014878273010254
next_time,4,BPI20ID,1,4.23589563369751
next_time,4,BPI20ID,2,4.345400810241699
next_time,4,bpi13_incidents,0,0.599104106426239
next_time,4,bpi13_incidents,1,0.6089206337928772
next_time,4,bpi13_incidents,2,0.6017533540725708
next_time,4,helpdesk,0,3.506626605987549
next_time,4,helpdesk,1,3.4991605281829834
next_time,4,helpdesk,2,3.5086748600006104
next_time,4,mimic_transfer,0,1.1093093156814575
next_time,4,mimic_transfer,1,1.1024060249328613
next_time,4,mimic_transfer,2,1.1053946018218994
next_time,5,BPI17,0,0.5656161904335022
next_time,5,BPI17,1,0.5531677007675171
next_time,5,BPI17,2,0.5546313524246216
next_time,5,BPI20ID,0,3.6465659141540527
next_time,5,BPI20ID,1,3.756589889526367
next_time,5,BPI20ID,2,3.697227954864502
next_time,5,bpi13_incidents,0,0.6139689087867737
next_time,5,bpi13_incidents,1,0.6202518939971924
next_time,5,bpi13_incidents,2,0.6146401166915894
next_time,5,helpdesk,0,3.519216775894165
next_time,5,helpdesk,1,3.5210540294647217
next_time,5,helpdesk,2,3.5224974155426025
next_time,5,mimic_transfer,0,1.1076719760894775
next_time,5,mimic_transfer,1,1.1180747747421265
next_time,5,mimic_transfer,2,1.1179702281951904
next_time,6,BPI17,0,0.59017014503479
next_time,6,BPI17,1,0.5902442336082458
next_time,6,BPI17,2,0.590710461139679
next_time,6,BPI20ID,0,3.9606432914733887
next_time,6,BPI20ID,1,3.8383569717407227
next_time,6,BPI20ID,2,3.8899974822998047
next_time,6,bpi13_incidents,0,0.6284348964691162
next_time,6,bpi13_incidents,1,0.6305664777755737
next_time,6,bpi13_incidents,2,0.6329596042633057
next_time,6,helpdesk,0,3.572399616241455
next_time,6,helpdesk,1,3.548229932785034
next_time,6,helpdesk,2,3.5455448627471924
next_time,6,mimic_transfer,0,1.1200664043426514
next_time,6,mimic_transfer,1,1.135743260383606
next_time,6,mimic_transfer,2,1.1624878644943237
next_time,7,BPI17,0,0.5836859941482544
next_time,7,BPI17,1,0.5939916968345642
next_time,7,BPI17,2,0.6056877374649048
next_time,7,BPI20ID,0,3.633540630340576
next_time,7,BPI20ID,1,3.558289051055908
next_time,7,BPI20ID,2,3.6284942626953125
next_time,7,bpi13_incidents,0,0.6061965227127075
next_time,7,bpi13_incidents,1,0.6133089065551758
next_time,7,bpi13_incidents,2,0.6058260798454285
next_time,7,helpdesk,0,3.5110785961151123
next_time,7,helpdesk,1,3.518643379211426
next_time,7,helpdesk,2,3.503962278366089
next_time,7,mimic_transfer,0,1.0806958675384521
next_time,7,mimic_transfer,1,1.094454288482666
next_time,7,mimic_transfer,2,1.086972951889038
next_time,8,BPI17,0,0.5913663506507874
next_time,8,BPI17,1,0.5913698077201843
next_time,8,BPI17,2,0.5907801389694214
next_time,8,BPI20ID,0,4.219964027404785
next_time,8,BPI20ID,1,4.182978630065918
next_time,8,BPI20ID,2,4.0349602699279785
next_time,8,bpi13_incidents,0,0.5930403470993042
next_time,8,bpi13_incidents,1,0.5935883522033691
next_time,8,bpi13_incidents,2,0.5853390693664551
next_time,8,helpdesk,0,3.506211757659912
next_time,8,helpdesk,1,3.565683126449585
next_time,8,helpdesk,2,3.588529348373413
next_time,8,mimic_transfer,0,1.119111180305481
next_time,8,mimic_transfer,1,1.117667555809021
next_time,8,mimic_transfer,2,1.1239404678344727
next_time,9,BPI17,0,0.5900833606719971
next_time,9,BPI17,1,0.589656412601471
next_time,9,BPI17,2,0.5903763771057129
next_time,9,BPI20ID,0,3.5873281955718994
next_time,9,BPI20ID,1,3.6220641136169434
next_time,9,BPI20ID,2,3.6084718704223633
next_time,9,bpi13_incidents,0,0.5928025841712952
next_time,9,bpi13_incidents,1,0.591874361038208
next_time,9,bpi13_incidents,2,0.5850867033004761
next_time,9,helpdesk,0,3.49336576461792
next_time,9,helpdesk,1,3.514441728591919
next_time,9,helpdesk,2,3.505403518676758
next_time,9,mimic_transfer,0,1.0785483121871948
next_time,9,mimic_transfer,1,1.0894180536270142
next_time,9,mimic_transfer,2,1.098251461982727
next_time,10,BPI17,0,0.583267867565155
next_time,10,BPI17,1,0.5823875665664673
next_time,10,BPI17,2,0.5830767154693604
next_time,10,BPI20ID,0,4.252812385559082
next_time,10,BPI20ID,1,3.7876880168914795
next_time,10,BPI20ID,2,3.7926881313323975
next_time,10,bpi13_incidents,0,0.6113341450691223
next_time,10,bpi13_incidents,1,0.6099832653999329
next_time,10,bpi13_incidents,2,0.6043993830680847
next_time,10,helpdesk,0,3.517878293991089
next_time,10,helpdesk,1,3.551745653152466
next_time,10,helpdesk,2,3.552412748336792
next_time,10,mimic_transfer,0,1.0722167491912842
next_time,10,mimic_transfer,1,1.0784015655517578
next_time,10,mimic_transfer,2,1.0897173881530762
next_time,11,BPI17,0,0.5482263565063477
next_time,11,BPI17,1,0.5669417977333069
next_time,11,BPI17,2,0.5827611684799194
next_time,11,BPI20ID,0,3.5607216358184814
next_time,11,BPI20ID,1,3.6843032836914062
next_time,11,BPI20ID,2,3.565922260284424
next_time,11,bpi13_incidents,0,0.600337564945221
next_time,11,bpi13_incidents,1,0.6002967953681946
next_time,11,bpi13_incidents,2,0.6010029911994934
next_time,11,helpdesk,0,3.5725176334381104
next_time,11,helpdesk,1,3.5388245582580566
next_time,11,helpdesk,2,3.543382167816162
next_time,11,mimic_transfer,0,1.077470302581787
next_time,11,mimic_transfer,1,1.085746169090271
next_time,11,mimic_transfer,2,1.0796456336975098
next_time,12,BPI17,0,0.5291002988815308
next_time,12,BPI17,1,0.5537631511688232
next_time,12,BPI17,2,0.5347540974617004
next_time,12,BPI20ID,0,3.5785367488861084
next_time,12,BPI20ID,1,3.545029878616333
next_time,12,BPI20ID,2,3.7401211261749268
next_time,12,bpi13_incidents,0,0.6074591875076294
next_time,12,bpi13_incidents,1,0.6067880392074585
next_time,12,bpi13_incidents,2,0.6069358587265015
next_time,12,helpdesk,0,3.4722847938537598
next_time,12,helpdesk,1,3.502582550048828
next_time,12,helpdesk,2,3.4736385345458984
next_time,12,mimic_transfer,0,1.0616651773452759
next_time,12,mimic_transfer,1,1.0588767528533936
next_time,12,mimic_transfer,2,1.0693070888519287
next_time,13,BPI17,0,0.5886906385421753
next_time,13,BPI17,1,0.5892383456230164
next_time,13,BPI17,2,0.5900447964668274
next_time,13,BPI20ID,0,4.181386947631836
next_time,13,BPI20ID,1,4.187005043029785
next_time,13,BPI20ID,2,4.001524448394775
next_time,13,bpi13_incidents,0,0.6471328139305115
next_time,13,bpi13_incidents,1,0.6204521656036377
next_time,13,bpi13_incidents,2,0.6397312879562378
next_time,13,helpdesk,0,3.5362181663513184
next_time,13,helpdesk,1,3.5424606800079346
next_time,13,helpdesk,2,3.4946916103363037
next_time,13,mimic_transfer,0,1.0944342613220215
next_time,13,mimic_transfer,1,1.0759624242782593
next_time,13,mimic_transfer,2,1.0863263607025146
next_time,14,BPI17,0,0.5816760063171387
next_time,14,BPI17,1,0.582474946975708
next_time,14,BPI17,2,0.5807341933250427
next_time,14,BPI20ID,0,3.790083169937134
next_time,14,BPI20ID,1,3.6854560375213623
next_time,14,BPI20ID,2,3.662505865097046
next_time,14,bpi13_incidents,0,0.6074351668357849
next_time,14,bpi13_incidents,1,0.6082484126091003
next_time,14,bpi13_incidents,2,0.6081070303916931
next_time,14,helpdesk,0,3.5220439434051514
next_time,14,helpdesk,1,3.52496600151062
next_time,14,helpdesk,2,3.519282341003418
next_time,14,mimic_transfer,0,1.0766162872314453
next_time,14,mimic_transfer,1,1.0819512605667114
next_time,14,mimic_transfer,2,1.0807098150253296
next_time,15,BPI17,0,0.57192462682724
next_time,15,BPI17,1,0.5907349586486816
next_time,15,BPI17,2,0.5566971302032471
next_time,15,BPI20ID,0,3.8862621784210205
next_time,15,BPI20ID,1,3.8603925704956055
next_time,15,BPI20ID,2,3.792651891708374
next_time,15,bpi13_incidents,0,0.6527746319770813
next_time,15,bpi13_incidents,1,0.6419890522956848
next_time,15,bpi13_incidents,2,0.6475633978843689
next_time,15,helpdesk,0,3.48742413520813
next_time,15,helpdesk,1,3.535513162612915
next_time,15,helpdesk,2,3.562924385070801
next_time,15,mimic_transfer,0,1.067091941833496
next_time,15,mimic_transfer,1,1.0610206127166748
next_time,15,mimic_transfer,2,1.0625696182250977
remaining_count,0,BPI17,0,8.14370059967041
remaining_count,0,BPI17,1,8.141197204589844
remaining_count,0,BPI17,2,8.143929481506348
remaining_count,0,BPI20ID,0,1.2176902294158936
remaining_count,0,BPI20ID,1,1.1757328510284424
remaining_count,0,BPI20ID,2,1.2329438924789429
remaining_count,0,bpi13_incidents,0,2.4934816360473633
remaining_count,0,bpi13_incidents,1,2.373324394226074
remaining_count,0,bpi13_incidents,2,2.4256980419158936
remaining_count,0,helpdesk,0,0.30544212460517883
remaining_count,0,helpdesk,1,0.3076620399951935
remaining_count,0,helpdesk,2,0.3073061406612396
remaining_count,0,mimic_transfer,0,0.6428208351135254
remaining_count,0,mimic_transfer,1,0.6430871486663818
remaining_count,0,mimic_transfer,2,0.6519936323165894
remaining_count,1,BPI17,0,8.158799171447754
remaining_count,1,BPI17,1,8.126935005187988
remaining_count,1,BPI17,2,8.144169807434082
remaining_count,1,BPI20ID,0,1.2570490837097168
remaining_count,1,BPI20ID,1,1.2436318397521973
remaining_count,1,BPI20ID,2,1.2589168548583984
remaining_count,1,bpi13_incidents,0,2.0583243370056152
remaining_count,1,bpi13_incidents,1,2.073972225189209
remaining_count,1,bpi13_incidents,2,2.0748534202575684
remaining_count,1,helpdesk,0,0.3164690434932709
remaining_count,1,helpdesk,1,0.32166483998298645
remaining_count,1,helpdesk,2,0.31723111867904663
remaining_count,1,mimic_transfer,0,0.5818068385124207
remaining_count,1,mimic_transfer,1,0.5816154479980469
remaining_count,1,mimic_transfer,2,0.5827481746673584
remaining_count,2,BPI17,0,8.115639686584473
remaining_count,2,BPI17,1,8.110650062561035
remaining_count,2,BPI17,2,8.105500221252441
remaining_count,2,BPI20ID,0,1.1252390146255493
remaining_count,2,BPI20ID,1,1.119044303894043
remaining_count,2,BPI20ID,2,1.1460627317428589
remaining_count,2,bpi13_incidents,0,2.1225357055664062
remaining_count,2,bpi13_incidents,1,2.0817630290985107
remaining_count,2,bpi13_incidents,2,2.0534861087799072
remaining_count,2,helpdesk,0,0.3088412284851074
remaining_count,2,helpdesk,1,0.3130117654800415
remaining_count,2,helpdesk,2,0.3022049367427826
remaining_count,2,mimic_transfer,0,0.5449311137199402
remaining_count,2,mimic_transfer,1,0.543091356754303
remaining_count,2,mimic_transfer,2,0.5479485392570496
remaining_count,3,BPI17,0,8.056375503540039
remaining_count,3,BPI17,1,8.044594764709473
remaining_count,3,BPI17,2,8.056459426879883
remaining_count,3,BPI20ID,0,1.1086726188659668
remaining_count,3,BPI20ID,1,1.092093586921692
remaining_count,3,BPI20ID,2,1.0979896783828735
remaining_count,3,bpi13_incidents,0,2.15097975730896
remaining_count,3,bpi13_incidents,1,2.1110177040100098
remaining_count,3,bpi13_incidents,2,2.1124870777130127
remaining_count,3,helpdesk,0,0.3036230504512787
remaining_count,3,helpdesk,1,0.3033333122730255
remaining_count,3,helpdesk,2,0.30626943707466125
remaining_count,3,mimic_transfer,0,0.5559623837471008
remaining_count,3,mimic_transfer,1,0.5555081367492676
remaining_count,3,mimic_transfer,2,0.5559446215629578
remaining_count,4,BPI17,0,8.038980484008789
remaining_count,4,BPI17,1,8.053993225097656
remaining_count,4,BPI17,2,8.03997802734375
remaining_count,4,BPI20ID,0,1.0349427461624146
remaining_count,4,BPI20ID,1,1.0750439167022705
remaining_count,4,BPI20ID,2,1.043484091758728
remaining_count,4,bpi13_incidents,0,2.052818775177002
remaining_count,4,bpi13_incidents,1,2.086970567703247
remaining_count,4,bpi13_incidents,2,2.0689306259155273
remaining_count,4,helpdesk,0,0.3001643717288971
remaining_count,4,helpdesk,1,0.3022839426994324
remaining_count,4,helpdesk,2,0.3041670024394989
remaining_count,4,mimic_transfer,0,0.5291455388069153
remaining_count,4,mimic_transfer,1,0.5245603322982788
remaining_count,4,mimic_transfer,2,0.5347585082054138
remaining_count,5,BPI17,0,8.027045249938965
remaining_count,5,BPI17,1,8.002294540405273
remaining_count,5,BPI17,2,8.00798511505127
remaining_count,5,BPI20ID,0,1.097184658050537
remaining_count,5,BPI20ID,1,1.084943175315857
remaining_count,5,BPI20ID,2,1.075673222541809
remaining_count,5,bpi13_incidents,0,2.11106014251709
remaining_count,5,bpi13_incidents,1,2.1340839862823486
remaining_count,5,bpi13_incidents,2,2.1384780406951904
remaining_count,5,helpdesk,0,0.29900819063186646
remaining_count,5,helpdesk,1,0.29336273670196533
remaining_count,5,helpdesk,2,0.29838886857032776
remaining_count,5,mimic_transfer,0,0.534913182258606
remaining_count,5,mimic_transfer,1,0.5336666703224182
remaining_count,5,mimic_transfer,2,0.5399525165557861
remaining_count,6,BPI17,0,8.052942276000977
remaining_count,6,BPI17,1,8.035872459411621
remaining_count,6,BPI17,2,8.020855903625488
remaining_count,6,BPI20ID,0,1.0814939737319946
remaining_count,6,BPI20ID,1,1.0812216997146606
remaining_count,6,BPI20ID,2,1.0934172868728638
remaining_count,6,bpi13_incidents,0,2.0366761684417725
remaining_count,6,bpi13_incidents,1,2.031397819519043
remaining_count,6,bpi13_incidents,2,2.0833122730255127
remaining_count,6,helpdesk,0,0.3018694519996643
remaining_count,6,helpdesk,1,0.29725539684295654
remaining_count,6,helpdesk,2,0.2994324266910553
remaining_count,6,mimic_transfer,0,0.5524911880493164
remaining_count,6,mimic_transfer,1,0.5516211986541748
remaining_count,6,mimic_transfer,2,0.5507177710533142
remaining_count,7,BPI17,0,8.051146507263184
remaining_count,7,BPI17,1,8.054442405700684
remaining_count,7,BPI17,2,8.055868148803711
remaining_count,7,BPI20ID,0,1.0762356519699097
remaining_count,7,BPI20ID,1,1.06905996799469
remaining_count,7,BPI20ID,2,1.066082239151001
