log,arm,task,n_labels,n_train_samples,seed,value,run
BPI20ID,pfm,remaining_time,5000,4514,2,12.50197696685791,2026-09-06T18:06:57
BPI20ID,pfm,remaining_time,all,4514,0,12.17466926574707,2026-09-06T18:06:12
BPI20ID,pfm,remaining_time,all,4514,1,12.125615119934082,2026-09-06T18:07:24
BPI20ID,pfm,remaining_time,all,4514,2,12.50197696685791,2026-09-06T18:06:57
BPI20ID,pfm_ft,future_activity_set,0,0,0,0.1850503534078598,2026-09-06T18:15:43
BPI20ID,pfm_ft,future_activity_set,0,0,1,0.16817283630371094,2026-09-06T18:20:14
BPI20ID,pfm_ft,future_activity_set,0,0,2,0.1935950517654419,2026-09-06T18:17:34
BPI20ID,pfm_ft,future_activity_set,10,10,0,0.8356245756149292,2026-09-06T18:15:43
BPI20ID,pfm_ft,future_activity_set,10,10,1,0.8524684309959412,2026-09-06T18:20:14
BPI20ID,pfm_ft,future_activity_set,10,10,2,0.7946153879165649,2026-09-06T18:17:34
BPI20ID,pfm_ft,future_activity_set,100,100,0,0.8621935844421387,2026-09-06T18:15:43
BPI20ID,pfm_ft,future_activity_set,100,100,1,0.8587678074836731,2026-09-06T18:20:14
BPI20ID,pfm_ft,future_activity_set,100,100,2,0.8361595273017883,2026-09-06T18:17:34
BPI20ID,pfm_ft,future_activity_set,1000,1000,0,0.8985405564308167,2026-09-06T18:15:43
BPI20ID,pfm_ft,future_activity_set,1000,1000,1,0.9165554046630859,2026-09-06T18:20:14
BPI20ID,pfm_ft,future_activity_set,1000,1000,2,0.9014480710029602,2026-09-06T18:17:34
BPI20ID,pfm_ft,future_activity_set,30,30,0,0.8687711954116821,2026-09-06T18:15:43
BPI20ID,pfm_ft,future_activity_set,30,30,1,0.8570674061775208,2026-09-06T18:20:14
BPI20ID,pfm_ft,future_activity_set,30,30,2,0.8075389266014099,2026-09-06T18:17:34
BPI20ID,pfm_ft,future_activity_set,300,300,0,0.8891324400901794,2026-09-06T18:15:43
BPI20ID,pfm_ft,future_activity_set,300,300,1,0.9071527123451233,2026-09-06T18:20:14
BPI20ID,pfm_ft,future_activity_set,300,300,2,0.8949884176254272,2026-09-06T18:17:34
BPI20ID,pfm_ft,future_activity_set,5000,4514,0,0.906858503818512,2026-09-06T18:15:43
BPI20ID,pfm_ft,future_activity_set,5000,4514,1,0.8985069394111633,2026-09-06T18:20:14
BPI20ID,pfm_ft,future_activity_set,5000,4514,2,0.9056090712547302,2026-09-06T18:17:34
BPI20ID,pfm_ft,future_activity_set,all,4514,0,0.906858503818512,2026-09-06T18:15:43
BPI20ID,pfm_ft,future_activity_set,all,4514,1,0.8985069394111633,2026-09-06T18:20:14
BPI20ID,pfm_ft,future_activity_set,all,4514,2,0.9056090712547302,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_3_activities,0,0,0,0.02221035771071911,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_3_activities,0,0,1,0.051575012505054474,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_3_activities,0,0,2,0.06328528374433517,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_3_activities,10,10,0,0.6631073355674744,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_3_activities,10,10,1,0.6045203804969788,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_3_activities,10,10,2,0.4786261022090912,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_3_activities,100,100,0,0.7448656558990479,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_3_activities,100,100,1,0.7193450927734375,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_3_activities,100,100,2,0.6994127035140991,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_3_activities,1000,1000,0,0.7987542152404785,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_3_activities,1000,1000,1,0.8014237284660339,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_3_activities,1000,1000,2,0.8014949560165405,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_3_activities,30,30,0,0.6700124740600586,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_3_activities,30,30,1,0.6796227097511292,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_3_activities,30,30,2,0.625912070274353,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_3_activities,300,300,0,0.7633031010627747,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_3_activities,300,300,1,0.7550453543663025,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_3_activities,300,300,2,0.7650827765464783,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_3_activities,5000,4514,0,0.7810642719268799,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_3_activities,5000,4514,1,0.8027762770652771,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_3_activities,5000,4514,2,0.8027406930923462,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_3_activities,all,4514,0,0.7810642719268799,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_3_activities,all,4514,1,0.8027762770652771,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_3_activities,all,4514,2,0.8027406930923462,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_5_activities,0,0,0,0.023794211447238922,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_5_activities,0,0,1,0.054638560861349106,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_5_activities,0,0,2,0.04318208992481232,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_5_activities,10,10,0,0.569608211517334,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_5_activities,10,10,1,0.5534833669662476,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_5_activities,10,10,2,0.44096702337265015,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_5_activities,100,100,0,0.6678099036216736,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_5_activities,100,100,1,0.6640228629112244,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_5_activities,100,100,2,0.653733491897583,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_5_activities,1000,1000,0,0.7444563508033752,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_5_activities,1000,1000,1,0.7449565529823303,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_5_activities,1000,1000,2,0.704561173915863,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_5_activities,30,30,0,0.5978325605392456,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_5_activities,30,30,1,0.6105751991271973,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_5_activities,30,30,2,0.551601767539978,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_5_activities,300,300,0,0.7192330360412598,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_5_activities,300,300,1,0.6862689256668091,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_5_activities,300,300,2,0.7046802639961243,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_5_activities,5000,4514,0,0.7435750961303711,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_5_activities,5000,4514,1,0.7408836483955383,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_5_activities,5000,4514,2,0.7167083621025085,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_5_activities,all,4514,0,0.7435750961303711,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_5_activities,all,4514,1,0.7408836483955383,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_5_activities,all,4514,2,0.7167083621025085,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_activity,0,0,0,0.02477499283850193,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_activity,0,0,1,0.012774605304002762,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_activity,0,0,2,0.09484177082777023,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_activity,10,10,0,0.7962837219238281,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_activity,10,10,1,0.7114100456237793,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_activity,10,10,2,0.6080518960952759,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_activity,100,100,0,0.8323816657066345,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_activity,100,100,1,0.7397658228874207,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_activity,100,100,2,0.7987999320030212,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_activity,1000,1000,0,0.8439949750900269,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_activity,1000,1000,1,0.8872544169425964,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_activity,1000,1000,2,0.8165102005004883,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_activity,30,30,0,0.7991870641708374,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_activity,30,30,1,0.7992838621139526,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_activity,30,30,2,0.7407335638999939,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_activity,300,300,0,0.8362528085708618,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_activity,300,300,1,0.8718668222427368,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_activity,300,300,2,0.8637375235557556,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_activity,5000,4514,0,0.8609309792518616,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_activity,5000,4514,1,0.8914158344268799,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_activity,5000,4514,2,0.8739959597587585,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_activity,all,4514,0,0.8609309792518616,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_activity,all,4514,1,0.8914158344268799,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_activity,all,4514,2,0.8739959597587585,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_time,0,0,0,4.647221565246582,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_time,0,0,1,4.647222518920898,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_time,0,0,2,4.647223472595215,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_time,10,10,0,3.769927740097046,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_time,10,10,1,4.510075092315674,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_time,10,10,2,4.503568649291992,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_time,100,100,0,3.6466970443725586,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_time,100,100,1,4.043810844421387,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_time,100,100,2,4.23268461227417,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_time,1000,1000,0,3.580988645553589,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_time,1000,1000,1,3.8825738430023193,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_time,1000,1000,2,3.8334574699401855,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_time,30,30,0,3.787869453430176,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_time,30,30,1,3.8398683071136475,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_time,30,30,2,3.7658941745758057,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_time,300,300,0,3.75750732421875,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_time,300,300,1,3.696646213531494,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_time,300,300,2,3.848400115966797,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_time,5000,4514,0,3.7354795932769775,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_time,5000,4514,1,3.7033755779266357,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_time,5000,4514,2,3.72989559173584,2026-09-06T18:17:34
BPI20ID,pfm_ft,next_time,all,4514,0,3.7354795932769775,2026-09-06T18:15:43
BPI20ID,pfm_ft,next_time,all,4514,1,3.7033755779266357,2026-09-06T18:20:14
BPI20ID,pfm_ft,next_time,all,4514,2,3.72989559173584,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_count,0,0,0,5.47084379196167,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_count,0,0,1,5.534876823425293,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_count,0,0,2,5.7162628173828125,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_count,10,10,0,1.3371386528015137,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_count,10,10,1,1.3877215385437012,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_count,10,10,2,1.3841954469680786,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_count,100,100,0,1.0262725353240967,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_count,100,100,1,1.0367872714996338,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_count,100,100,2,0.9969112277030945,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_count,1000,1000,0,1.1181491613388062,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_count,1000,1000,1,0.9709912538528442,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_count,1000,1000,2,1.0101360082626343,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_count,30,30,0,1.1998040676116943,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_count,30,30,1,1.1219391822814941,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_count,30,30,2,1.1810142993927002,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_count,300,300,0,0.9447341561317444,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_count,300,300,1,1.0029282569885254,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_count,300,300,2,0.9701249599456787,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_count,5000,4514,0,0.9950341582298279,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_count,5000,4514,1,0.8987476229667664,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_count,5000,4514,2,1.0097936391830444,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_count,all,4514,0,0.9950341582298279,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_count,all,4514,1,0.8987476229667664,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_count,all,4514,2,1.0097936391830444,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_time,0,0,0,24.252685546875,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_time,0,0,1,24.252687454223633,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_time,0,0,2,24.252687454223633,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_time,10,10,0,18.62693214416504,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_time,10,10,1,22.557132720947266,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_time,10,10,2,18.124601364135742,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_time,100,100,0,13.423223495483398,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_time,100,100,1,12.977330207824707,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_time,100,100,2,14.303905487060547,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_time,1000,1000,0,14.028620719909668,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_time,1000,1000,1,14.62358283996582,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_time,1000,1000,2,15.202935218811035,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_time,30,30,0,15.169123649597168,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_time,30,30,1,13.875272750854492,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_time,30,30,2,13.27080249786377,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_time,300,300,0,13.068075180053711,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_time,300,300,1,13.657585144042969,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_time,300,300,2,14.839662551879883,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_time,5000,4514,0,13.218907356262207,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_time,5000,4514,1,14.788780212402344,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_time,5000,4514,2,12.622651100158691,2026-09-06T18:17:34
BPI20ID,pfm_ft,remaining_time,all,4514,0,13.218907356262207,2026-09-06T18:15:43
BPI20ID,pfm_ft,remaining_time,all,4514,1,14.788780212402344,2026-09-06T18:20:14
BPI20ID,pfm_ft,remaining_time,all,4514,2,12.622651100158691,2026-09-06T18:17:34
BPI20ID,pfm_rft,future_activity_set,0,0,0,0.1850503534078598,2026-09-07T21:57:26
BPI20ID,pfm_rft,future_activity_set,0,0,1,0.16817283630371094,2026-09-07T21:54:05
BPI20ID,pfm_rft,future_activity_set,0,0,2,0.1935950517654419,2026-09-07T21:54:50
BPI20ID,pfm_rft,future_activity_set,10,10,0,0.7837096452713013,2026-09-07T21:57:26
BPI20ID,pfm_rft,future_activity_set,10,10,1,0.8142068982124329,2026-09-07T21:54:05
BPI20ID,pfm_rft,future_activity_set,10,10,2,0.726868212223053,2026-09-07T21:54:50
BPI20ID,pfm_rft,future_activity_set,100,100,0,0.7834473848342896,2026-09-07T21:57:26
BPI20ID,pfm_rft,future_activity_set,100,100,1,0.6754624247550964,2026-09-07T21:54:05
BPI20ID,pfm_rft,future_activity_set,100,100,2,0.8197299242019653,2026-09-07T21:54:50
BPI20ID,pfm_rft,future_activity_set,1000,1000,0,0.8718715906143188,2026-09-07T21:57:26
BPI20ID,pfm_rft,future_activity_set,1000,1000,1,0.8790680766105652,2026-09-07T21:54:05
BPI20ID,pfm_rft,future_activity_set,1000,1000,2,0.8853611946105957,2026-09-07T21:54:50
BPI20ID,pfm_rft,future_activity_set,30,30,0,0.7867279648780823,2026-09-07T21:57:26
BPI20ID,pfm_rft,future_activity_set,30,30,1,0.8137940764427185,2026-09-07T21:54:05
BPI20ID,pfm_rft,future_activity_set,30,30,2,0.7928571701049805,2026-09-07T21:54:50
BPI20ID,pfm_rft,future_activity_set,300,300,0,0.8523563146591187,2026-09-07T21:57:26
BPI20ID,pfm_rft,future_activity_set,300,300,1,0.8391009569168091,2026-09-07T21:54:05
BPI20ID,pfm_rft,future_activity_set,300,300,2,0.8484887480735779,2026-09-07T21:54:50
BPI20ID,pfm_rft,future_activity_set,5000,4514,0,0.9001396298408508,2026-09-07T21:57:26
BPI20ID,pfm_rft,future_activity_set,5000,4514,1,0.9083393812179565,2026-09-07T21:54:05
BPI20ID,pfm_rft,future_activity_set,5000,4514,2,0.8956860899925232,2026-09-07T21:54:50
BPI20ID,pfm_rft,future_activity_set,all,4514,0,0.9001396298408508,2026-09-07T21:57:26
BPI20ID,pfm_rft,future_activity_set,all,4514,1,0.9083393812179565,2026-09-07T21:54:05
BPI20ID,pfm_rft,future_activity_set,all,4514,2,0.8956860899925232,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_3_activities,0,0,0,0.02221035771071911,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_3_activities,0,0,1,0.051575012505054474,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_3_activities,0,0,2,0.06328528374433517,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_3_activities,10,10,0,0.5843032598495483,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_3_activities,10,10,1,0.5613454580307007,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_3_activities,10,10,2,0.40213561058044434,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_3_activities,100,100,0,0.6632852554321289,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_3_activities,100,100,1,0.6551699638366699,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_3_activities,100,100,2,0.6357715129852295,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_3_activities,1000,1000,0,0.733155369758606,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_3_activities,1000,1000,1,0.7494215965270996,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_3_activities,1000,1000,2,0.7166043519973755,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_3_activities,30,30,0,0.6501156687736511,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_3_activities,30,30,1,0.640932559967041,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_3_activities,30,30,2,0.5430859327316284,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_3_activities,300,300,0,0.7024737596511841,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_3_activities,300,300,1,0.7014771103858948,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_3_activities,300,300,2,0.6925431489944458,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_3_activities,5000,4514,0,0.7620573043823242,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_3_activities,5000,4514,1,0.7576081156730652,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_3_activities,5000,4514,2,0.753230094909668,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_3_activities,all,4514,0,0.7620573043823242,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_3_activities,all,4514,1,0.7576081156730652,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_3_activities,all,4514,2,0.753230094909668,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_5_activities,0,0,0,0.023794211447238922,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_5_activities,0,0,1,0.054638560861349106,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_5_activities,0,0,2,0.04318208992481232,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_5_activities,10,10,0,0.49841609597206116,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_5_activities,10,10,1,0.519566535949707,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_5_activities,10,10,2,0.3516494035720825,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_5_activities,100,100,0,0.5951887369155884,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_5_activities,100,100,1,0.5999761819839478,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_5_activities,100,100,2,0.5731094479560852,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_5_activities,1000,1000,0,0.644515872001648,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_5_activities,1000,1000,1,0.6583303809165955,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_5_activities,1000,1000,2,0.6587828993797302,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_5_activities,30,30,0,0.5733476281166077,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_5_activities,30,30,1,0.5616768002510071,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_5_activities,30,30,2,0.472549706697464,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_5_activities,300,300,0,0.6145766377449036,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_5_activities,300,300,1,0.623818039894104,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_5_activities,300,300,2,0.6240800023078918,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_5_activities,5000,4514,0,0.6819102168083191,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_5_activities,5000,4514,1,0.6859830617904663,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_5_activities,5000,4514,2,0.7055853009223938,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_5_activities,all,4514,0,0.6819102168083191,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_5_activities,all,4514,1,0.6859830617904663,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_5_activities,all,4514,2,0.7055853009223938,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_activity,0,0,0,0.02477499283850193,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_activity,0,0,1,0.012774605304002762,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_activity,0,0,2,0.09484177082777023,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_activity,10,10,0,0.7626052498817444,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_activity,10,10,1,0.6803445219993591,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_activity,10,10,2,0.5234684944152832,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_activity,100,100,0,0.8247362971305847,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_activity,100,100,1,0.7972515225410461,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_activity,100,100,2,0.7673473358154297,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_activity,1000,1000,0,0.8439949750900269,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_activity,1000,1000,1,0.8450595140457153,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_activity,1000,1000,2,0.8440917730331421,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_activity,30,30,0,0.8054776191711426,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_activity,30,30,1,0.7806058526039124,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_activity,30,30,2,0.7204103469848633,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_activity,300,300,0,0.8482531905174255,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_activity,300,300,1,0.8208652138710022,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_activity,300,300,2,0.8274460434913635,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_activity,5000,4514,0,0.8459305167198181,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_activity,5000,4514,1,0.8628665208816528,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_activity,5000,4514,2,0.8433175086975098,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_activity,all,4514,0,0.8459305167198181,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_activity,all,4514,1,0.8628665208816528,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_activity,all,4514,2,0.8433175086975098,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_time,0,0,0,4.647221565246582,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_time,0,0,1,4.647222518920898,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_time,0,0,2,4.647223472595215,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_time,10,10,0,3.9084455966949463,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_time,10,10,1,3.8918304443359375,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_time,10,10,2,3.8321900367736816,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_time,100,100,0,4.228823661804199,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_time,100,100,1,3.7198588848114014,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_time,100,100,2,4.180983543395996,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_time,1000,1000,0,3.70099139213562,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_time,1000,1000,1,3.610337018966675,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_time,1000,1000,2,3.6088192462921143,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_time,30,30,0,4.09390926361084,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_time,30,30,1,3.8157362937927246,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_time,30,30,2,3.80653977394104,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_time,300,300,0,3.80010724067688,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_time,300,300,1,3.4928793907165527,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_time,300,300,2,3.709218978881836,2026-09-07T21:54:50
BPI20ID,pfm_rft,next_time,5000,4514,0,3.637913227081299,2026-09-07T21:57:26
BPI20ID,pfm_rft,next_time,5000,4514,1,3.572735071182251,2026-09-07T21:54:05
BPI20ID,pfm_rft,next_time,5000,4514,2,3.6588656902313232,2026-09-07T21:54:50
